IDOJ1_TipoOrgJurídica;IDAIO_AñoInicio;CONSUI_ConsumoIntermedio;SUELDOS_salariosAño;PRESTAC;TOTPERSO_PersonalTotal;VENTA
14;2019;77864;170060;71887;15;3712137
14;2019;184048;44744;21177;4;500651
14;2019;108007;80492;25332;8;1652260
14;2019;1054767;30809;17182;2;15663169
14;2019;332712;127952;77481;12;2399665
14;2019;237725;329685;142670;31;3647496
14;2019;129838;194461;57972;10;2296890
14;2019;12459;48800;0;5;150750
14;2019;27712;44775;14238;6;99236
14;2019;3757099;742591;264733;59;12683590
14;2019;209258;142899;56159;8;7235130
14;2019;2808089;766379;487035;36;28163266
14;2019;333351;901305;429406;77;11153557
14;2019;1041047;310091;137039;27;9735561
14;2019;24499;24933;10035;4;985638
14;2019;77087;151658;66751;13;1031842
14;2019;6830;83559;27510;9;162184
14;2019;137883;67805;34480;6;1147109
14;2019;82472;155965;66601;13;431771
14;2019;146629;58528;20149;5;1758721
14;2019;368052;104249;44465;11;6003973
11;2015;120702;238474;76115;16;11822155
14;2017;244416;405351;154418;16;2791777
14;2018;1974670;1812080;628427;92;49524197
14;2019;3375020;5314190;1784209;65;35254308
5;2019;34397933;17796992;7767624;208;398972876
14;2016;1883104;423344;171884;40;28265624
14;2014;319215;592473;246535;48;13721142
14;2019;351725;312270;130123;23;10878014
14;2019;242339;481323;207723;19;12634034
14;2015;4140111;1882744;773813;59;73973665
14;2009;181135;95336;35455;7;1991960
14;2019;1062952;2263280;744132;39;15250046
14;2020;23630;139664;55432;10;3938642
14;2019;15733;112614;76088;10;256155
14;2019;933;10909;3463;3;5025
14;2020;69347;117481;44635;11;652506
14;2020;7247;102941;57099;9;1744851
14;2020;65459;120910;28594;12;1458250
14;2020;23253;121770;47801;12;1143947
14;2019;1414258;632900;237697;15;1091254
14;2019;108196;202415;75365;21;3696409
14;2020;6102;167315;64269;13;1665780
14;2020;13813;22800;10946;2;286726
14;2020;10660;104300;52510;26;228064
14;2019;129158;217434;106661;20;722950
14;2020;609122;144080;68519;12;3500879
14;2020;226265;229184;94984;19;5774262
4;1993;2327249;968209;472849;53;30640662
13;2004;95986;81072;30746;7;577455
14;2002;403701;138886;71900;9;6273336
14;2001;173133;273202;102617;14;9896876
14;1975;2056080;1274000;486000;17;32717000
5;1976;2732341;1819125;1098082;81;15038461
14;1979;12291949;2426397;858511;581;163224069
4;2005;1262319;510788;159463;35;27037996
5;2006;2829472;195244;77254;16;26853898
14;2007;9732783;6435870;2029007;253;62200346
14;2007;8815716;6354782;2420060;78;84076174
5;2008;169673;395059;171763;22;33435812
14;2016;1956450;400298;138765;14;31088077
14;2009;4675939;466331;194115;84;17045030
14;2009;1727390;491295;265070;20;6462130
14;2010;741359;324208;114615;15;8143853
5;2011;2794198;790705;514202;12;9168383
14;2011;173266;326574;132628;12;3418077
14;2012;2153689;346797;132532;12;22669842
14;2011;210147;198049;95941;14;906627
14;2012;2633339;1911631;935858;14;4452152
14;2012;44575730;23629327;11223159;182;289782678
14;2013;1160996;320611;133466;23;31269105
14;2013;1530;205572;104595;4;3223584
14;2013;1477164;1787044;797895;53;23335299
14;2013;21169606;14308999;6833668;137;183090026
14;2015;892437;1213045;395341;21;12902488
14;2014;14832408;5127704;2104337;191;43564764
99;2014;425317;277005;88380;11;5695713
14;2015;1153143;975592;375101;31;4737221
14;2016;3090327;4642903;2286735;52;29677735
7;2016;3546893;4141786;1378522;29;35833393
14;2017;782052;296758;89657;7;23646058
14;2018;12964488;10699482;4759670;135;38624938
14;2019;476655;906771;395878;49;2733835
14;2019;40646;185688;77717;12;809877
14;2019;61951;567466;192827;49;5905728
14;2020;226519;214506;73933;13;1558591
14;2019;194229;629423;239464;27;2103892
14;2019;272568;1613045;679484;81;15216149
14;2019;64762;126788;47310;11;2631513
14;2020;1883080;2262527;819929;105;44498646
14;2019;312992;169343;55910;22;1943334
14;1;547370;153060;52611;12;2082250
14;2020;906539;911367;294031;27;20964553
14;2020;1094488;1105706;386264;67;8888750
14;2020;105761;15245;5177;1;1434518
14;2019;229253;403581;121912;14;4678545
14;2019;180727;113232;48724;10;2963274
14;2020;71021;154930;70409;13;1119693
14;2019;723564;356347;178152;16;5785284
14;12;464888;578271;211293;32;1853304
14;2020;128270;1214626;419364;90;23483674
14;2020;279405;705522;259747;37;16062932
14;2020;240394;206614;78118;12;856587
14;2020;365216;444571;170244;17;8279619
14;2020;4886;158040;51926;16;250000
14;2020;580;0;0;1;1750
14;2020;65894;229106;79961;21;2025067
14;2020;545;0;0;1;3085
14;2020;96627;211965;79629;18;6100818
14;2020;17325;63288;27644;8;798550
14;2020;603;102585;48881;10;608494
14;2020;492633;251327;153616;23;3540132
14;2020;413522;753668;346367;58;1098048
14;2020;122451;254512;87496;17;3211854
14;2010;1326159;2710441;777870;87;40001658
14;2019;27887;126919;43801;14;2821836
14;2012;298468;78213;52380;6;1982786
14;2014;116698;259411;112850;23;1880620
14;2018;320841;522119;210304;37;8016719
14;1985;25286;232466;92379;18;525327
11;1975;19480;3657;1176;2;368158
14;1972;135232;116925;48732;10;2470583
14;1979;1022814;1412879;528067;74;25475859
11;1993;109501;100799;43864;9;2231151
4;1971;741827;1354575;491429;72;20235758
11;1983;26390;51914;25768;6;184085
4;1979;129375;317186;139160;23;2790809
5;1991;1219917;403113;180811;53;6815683
11;1979;94285;197110;109604;20;2730653
3;1977;248730;135108;53520;11;10067707
14;1957;561811;196708;93750;15;3672493
5;1988;5214852;4083575;1675088;180;75179400
5;1969;213928;10536;1372;1;2136365
5;1954;16475042;14035571;4670429;521;325009799
5;1989;403919;859983;318641;49;7830859
5;1975;894580;1616901;599553;70;12650465
14;1979;637078;1179412;429227;63;12869683
14;1999;2394129;1621474;493993;111;46724039
11;1982;227998;21067;8015;8;1429416
12;1977;950169;680085;285021;42;24707754
5;1973;10337443;8152104;3412266;527;218292986
5;1980;4561592;3322447;1222374;250;101650343
5;1993;1475869;1647014;558854;58;34112835
4;1986;64360;117619;41676;9;2530873
4;1960;529305;1142010;538528;35;14565016
14;1954;2884534;879866;440745;64;15534161
14;1971;323914;432077;127397;13;6205549
12;1975;1364213;579673;260228;47;18575965
14;1974;7720220;4516363;1643214;153;137193179
4;1992;1612986;1688928;570187;97;87382862
14;1983;1074051;320239;139634;17;5002460
5;1961;71541;24052;7219;2;1576827
4;1994;193556;256426;102765;6;173685
5;1955;6495944;3035975;1100236;273;66538980
14;1978;523137;566263;247218;25;11278203
14;1971;667901;486372;205081;34;9637839
14;1979;559118;757666;386267;45;4072046
14;1982;176158;134842;54257;12;4871102
13;1957;2339392;1966586;774727;185;29053943
12;1963;349015;388898;128318;21;1738835
14;1990;2119774;98639;41075;82;24116693
14;1976;4275962;3575412;1115349;169;43435582
5;1987;909916;1946155;694763;107;9518754
4;1973;45512;60478;19804;7;249211
11;1975;400988;787693;258642;67;15783428
13;1963;5355535;6480598;2176712;338;84293074
14;1976;212796;255179;101943;18;2234577
14;1978;8179314;4230990;1940403;371;28468929
4;1954;79744;226662;112176;21;1565299
14;1993;6968415;3643099;1218615;183;55365119
11;1979;173150;347753;161109;30;5770275
11;1972;68792;142141;65430;14;3948566
11;2002;170198;36590;11166;4;4815006
5;1969;5987817;5408915;1842997;258;109722983
4;1984;172692;319686;108848;15;3990344
14;1994;168947;191061;64903;13;2498893
11;2002;298463;17541;5494;11;6045079
5;1986;2071224;528121;189223;52;36662271
11;1999;282136;416558;149821;39;17492094
14;1994;3539984;3932310;1437107;201;44347501
14;2002;115107;131253;55157;12;592388
4;1976;109924;70489;31447;9;3060551
5;1945;142140;72719;38510;5;3335067
4;1977;124293;414254;160336;22;3906566
14;1978;147636;226776;87771;13;1741386
14;1995;183057;514737;237817;26;12697227
14;1994;1197971;367989;160245;59;16355184
11;1989;108755;193882;73676;17;1892387
4;1994;151870;184397;77368;9;1805880
14;1996;2351793;1549542;728214;80;45344342
14;1978;457235;319661;95722;19;5670089
9;2000;555407;252172;104910;11;5239573
14;1990;266152;126621;66348;13;7035834
11;1999;2538156;2167395;1322753;186;48362172
11;1993;265681;296258;103122;27;20665129
14;1990;340362;330901;115703;17;5928395
14;1953;519276;314441;100907;18;7484879
11;1998;152982;64337;22782;5;4180167
4;1984;377529;323055;119747;12;6088461
5;1996;1057851;752346;265433;50;27411219
14;1995;261078;268049;99686;14;8635862
11;1989;94921;343138;129477;30;4455336
11;1991;471789;145412;48119;22;2208098
5;1986;8080749;4164239;1632869;187;131289605
11;2001;81700;63864;23604;7;1165831
5;2004;331689;443588;136410;29;19254234
4;1985;480277;175780;48263;7;6945162
14;1984;285107;342761;156685;26;3386988
5;2001;6957019;4820979;2137974;198;170569151
11;1994;466677;723308;373924;49;9926195
12;1991;708567;117736;11714;12;95520171
11;1992;35733;243078;93123;24;2154604
11;1999;15755;89604;35675;7;138864
14;2006;12747070;7549205;2581853;450;151832436
14;1976;140490;261836;124599;15;3657539
14;1991;128730;148086;62249;14;2226000
14;2005;637034;219358;89121;12;3510078
4;1984;192706;237314;100330;20;2982944
14;1987;157767;501032;191406;36;13490092
14;1998;1116555;1195496;397408;84;19507942
4;1999;1063230;1419575;513960;52;49414419
14;2000;2405874;1120685;410708;102;34546230
14;2002;413540;571609;229830;40;11153738
14;2006;1823976;2110545;717126;157;32756032
11;2002;718329;743871;316160;66;2903695
14;1995;3266094;3346045;834067;143;46757677
14;1979;596357;444032;117316;31;6565822
11;1999;274181;384038;133677;35;3751449
11;1998;6393451;2193891;880313;138;260174969
11;1997;598544;74259;26809;11;33818037
4;1989;1061008;1763469;738871;103;74090156
14;1990;722667;229812;97721;21;4405128
14;1992;426065;514012;249979;29;8254021
14;1996;1438106;1740141;647237;101;42475106
14;1996;408880;340879;125116;23;4347114
14;2002;970460;1939098;704461;56;16615777
4;2004;270023;965549;351980;67;3543923
5;1997;1764290;1834100;659738;95;54163879
14;2002;1764996;1031557;318455;54;27864116
5;2006;315955;303820;115149;22;4408001
5;2008;331394;540498;171030;28;7557582
5;2008;1247242;654455;221945;58;28759535
14;2000;9468075;9996421;3404941;428;214949802
11;1981;106860;286012;127273;40;3688745
11;1992;518512;295176;117073;35;13521555
14;1983;461158;301184;126966;26;7666566
14;1999;171044;418977;158382;37;12484568
11;1999;1434743;2319218;855268;104;50151195
14;1996;192245;179904;72149;14;2169057
11;1998;115277;70837;27460;6;3097482
11;1996;67189;84269;45102;8;1180584
14;2003;154752;238389;81040;21;2241668
14;1992;347359;299393;120854;19;6136714
14;2010;1062598;641220;280368;30;24817155
4;1992;186416;158070;73382;13;6511792
4;1999;331123;1207056;417007;111;2685681
14;2000;248176;662711;200868;21;6167447
5;2001;1047273;1372976;520186;71;10381388
14;2003;626886;540805;214294;19;9028469
5;2003;2575719;2698013;1037638;122;34129045
13;2004;865084;312912;140303;31;29850961
4;2001;1081068;134559;55910;23;5617111
4;1979;122168;220745;89766;14;1149248
5;2005;397186;408962;161288;28;11737942
14;2005;558191;431752;198518;31;10619658
4;2006;127993;246298;103023;14;6917222
4;2007;74798;286867;88128;14;4094369
14;2009;225544;169723;42760;12;1384770
5;2008;61901;271940;117309;13;2382553
4;2008;220388;391480;130385;27;7467617
5;2010;357836;352926;129558;28;11442859
12;2011;9364450;1355111;656470;31;269352493
12;2003;739677;976985;421921;88;20645406
14;1998;3290781;1126270;386392;71;40333471
14;1992;39027;149219;49909;12;3586258
4;1998;135890;237163;76906;19;3493434
14;1990;66597;181007;72647;9;2526855
14;1982;155924;89028;39141;6;835098
14;2003;299382;285216;101906;17;7877763
4;1993;925709;748969;264104;53;11309793
14;1999;382228;375364;162900;20;8322414
14;2010;215580;164251;79385;13;2676292
11;1996;570062;931381;322085;77;19990111
14;1997;567827;406218;144400;30;30729523
5;2006;2086672;1712045;530654;77;36275451
13;1987;419991;295010;147688;17;21737587
14;2004;437559;1248262;485948;66;17524023
11;1993;917284;1386451;458729;107;15939220
14;2000;539822;480820;193202;16;8921731
4;1992;49023;193603;79966;10;1919173
11;1998;402163;278935;126259;25;15138069
5;1999;210211;163377;64489;11;5183938
4;1990;491789;294942;117852;28;10246604
14;2003;1985508;818838;281138;65;35559698
11;1999;774465;1167924;456102;97;27441963
14;1996;34594;81272;29775;1;901839
14;1999;346956;360127;188753;27;8911094
11;2014;176024;44550;18225;4;2721727
14;1997;1118246;1064828;394042;76;33912616
11;1989;231880;311406;112246;32;21831802
14;1999;219302;352882;126719;33;16829144
11;1985;76350;156253;59768;13;3518302
11;1989;38467;153934;56339;14;5747742
14;1993;999553;356600;137712;26;8595866
11;2009;202254;114521;31909;9;1338760
14;2011;1243251;1309299;524969;115;44526122
14;1999;5801226;843990;367263;32;126930662
11;1989;151460;189679;74055;19;6844810
14;2009;379805;294899;107855;28;4405721
14;1996;116997;145982;124861;13;6100636
11;2000;452961;264023;115244;20;13964033
11;1999;139559;131717;48423;13;10217532
14;2003;317337;311244;129240;34;6542682
14;2008;232285;541465;236448;39;4211669
11;2009;216250;88482;31214;8;5516194
14;2011;266449;173283;59078;17;16308888
14;2012;296034;346729;151284;22;4924051
11;1997;250511;308307;113561;31;2679567
11;1987;458309;148712;49964;13;3620417
4;1984;431438;181881;70056;17;6074772
11;2000;72164;98731;43627;9;1089150
14;2001;247963;233791;99609;15;3134953
11;2010;21207;85136;34841;11;783905
11;2003;68256;255391;91110;17;4565346
11;1982;306374;119250;57266;12;3918062
11;2004;142129;132977;51057;12;9811610
11;2007;106218;147146;48697;14;5180896
11;1990;55249;181765;70785;10;4683000
4;1994;83033;310687;102890;27;5506286
14;2015;502477;530088;174720;42;4088804
11;2015;24622;9117;2287;1;120295
11;2014;116860;45600;18970;4;3720000
14;2014;216689;183260;68865;16;788963
14;2013;1377272;994200;403070;43;29166634
11;2000;185922;83487;29352;7;9479775
11;1998;594812;146676;50097;7;10713032
11;2005;211240;42135;17769;4;10972338
14;1999;1192767;129697;51010;11;20841560
11;2004;71823;84848;31806;9;10056637
11;1997;368486;111704;36795;11;2568956
11;1997;821625;84269;35679;8;15950755
11;1999;380065;127733;55964;13;12400659
11;1993;252805;0;0;5;3639841
11;1990;213176;87603;30693;8;11167992
14;2010;385416;73735;36074;7;24943813
11;2004;905155;358638;174172;30;30657235
14;2002;641581;163685;73442;12;9924384
4;2013;347798;82449;36559;8;10306474
4;2001;691888;534867;183674;45;14358029
4;2004;455825;295964;119569;12;9644048
14;2015;810636;105336;39651;10;19239786
4;2007;266552;285021;118109;7;5990641
11;2007;487650;375974;177431;26;16807821
14;2013;1218571;168214;94826;15;6903657
14;2012;80891;150149;60000;14;5267286
14;2013;657722;390711;155852;64;14527951
4;2011;185068;120921;57226;9;16901913
2;2011;256144;229360;77680;22;4565073
14;2013;623596;252047;93154;20;24196063
14;2016;78169;33455;17755;3;1080043
14;2017;440124;188668;65947;16;2691785
5;1954;713566;810425;296298;51;31992652
11;2000;384078;367910;178512;23;1672858
11;2017;153176;74760;33499;8;6853303
14;2013;594019;680938;191188;35;15966374
14;2011;66607;107824;41438;10;201432
14;2015;1145785;868328;315582;53;4553764
14;2015;215061;30972;15377;5;1528034
14;2015;104127;115083;37879;5;2923418
14;2015;501056;384622;201276;24;6394536
14;2015;215194;121466;39213;4;1593648
14;2015;392111;311641;104512;13;2891003
4;2015;422486;144906;52559;10;18457666
14;2016;164792;241725;164976;16;969327
14;2017;32050;181486;84930;17;1776854
14;2017;1437455;1028297;401478;103;33036230
14;2017;767966;1194847;459562;85;41590661
14;2017;102353;214434;85488;13;3288980
14;2017;330770;324373;113052;24;6106076
14;2017;106152;129935;40404;10;4197146
14;2017;210874;18799;6685;2;188220
14;2017;19412;290572;85915;21;1517904
14;2017;327557;443143;181761;36;3540556
11;2003;43756;42562;18612;5;718600
11;2017;98111;352121;133283;23;1092000
14;2016;132681;103386;74101;12;703858
14;2017;1908316;567637;212376;35;24342144
14;2018;2088351;2530830;924174;187;62731438
14;2019;849444;294991;134467;25;5997833
14;2017;5219;166513;61989;11;613049
14;2019;207692;441455;138730;10;1254225
14;2019;80822;207548;90747;17;11456481
11;2006;247691;232183;72384;20;1630656
14;2019;3297292;406800;99967;38;27943231
14;2019;1976612;237569;92964;65;24134879
14;2006;67180;79879;34734;7;3691813
14;2019;94531;70401;29338;4;11157092
14;2019;400954;51552;19840;17;14559165
14;2019;48599;41283;13721;3;6369013
14;2019;219521;0;0;5;4627813
14;2019;152870;0;0;5;9393856
14;2019;25677;134840;46903;12;3449521
14;2020;75831;154817;62261;18;1899754
14;2020;27672;152900;49590;12;173500
14;2020;136306;170979;66120;13;2229686
14;2020;62777;120824;42369;12;8776267
14;2020;179117;274647;99387;17;4328090
14;2018;175076;10973;4492;2;7664898
4;2007;787811;1478061;703221;80;45642936
14;2010;245909;165224;74260;6;76722983
14;2015;273894;275523;133268;13;11483066
14;2017;2791726;615446;519058;25;18682073
14;2016;2726479;2079893;923386;148;56854990
14;2018;175585;3300;1402;3;8857485
14;2018;8600;12454;5246;1;60000
14;2020;109654;157151;65917;13;7087954
14;2020;686436;686216;205312;49;5257924
14;2020;21086;196155;80048;10;8078505
14;2020;28110;247541;106013;24;4757817
14;2020;215958;131313;55177;8;2052066
14;2020;14679;139941;50468;14;988008
14;2020;746096;89067;37580;37;30601228
14;2020;62343;153615;53468;16;3235504
14;10;53368;26374;11132;2;2315479
14;2018;418321;65074;29719;6;286764756
14;1990;700866;599402;241620;40;11135735
4;1985;385861;216505;86412;13;4707679
11;1984;416209;175427;73312;14;6954315
4;1989;130342;268846;99564;18;1207467
5;1989;2434413;1388724;544460;132;35806412
5;1978;701018;1334818;614739;70;16902855
14;1978;972644;933099;406117;49;21343859
14;1971;1606893;867309;376571;52;26536194
5;1974;1280280;312345;119774;25;24562985
14;1983;735732;649145;262468;35;8061216
14;1979;1180396;1220578;520032;76;27202784
5;1981;11557;2196;848;1;58290
5;1977;2834541;3038449;1121259;234;81949813
4;1979;303324;243725;91816;19;4933950
14;1966;1341202;2323521;824242;109;37970391
14;1972;2707053;2314671;984158;141;50548357
11;1972;369501;306757;107757;25;9802946
2;1993;986246;1501049;498281;115;13580322
11;1984;37100;227034;91989;22;7176330
11;1977;131035;90157;35383;10;652368
11;1985;420370;31188;12523;21;7524598
14;1955;231501;250490;115890;24;3650072
4;1975;359092;662864;281516;48;21615771
14;1961;52215;158083;51045;12;1013210
14;1942;335150;237907;108003;17;4357714
14;1968;1391044;2646303;877305;99;67200407
4;1992;6468940;3352841;1474231;188;113134308
14;1992;2448781;2464859;1007429;98;39252847
5;1984;9372565;9731801;3485763;485;212966976
14;1977;6666593;7136254;2753723;234;98953501
14;1988;3041806;3532105;1398196;166;63938550
14;1974;1488332;1035576;468361;46;39148223
14;1954;2364391;2364050;958356;126;55216960
14;1980;4079461;5032826;1907740;150;158051671
14;1976;753669;1558332;434042;77;15426036
14;1982;137760;311217;130135;17;1458018
5;1968;5433740;4825452;1764742;208;68642283
11;1978;340880;662656;318014;63;4333084
14;1984;2872094;457902;192584;27;34119510
2;1980;817471;423904;141144;18;12389478
14;1986;2583071;2480457;675169;134;31363920
11;1986;437427;155860;75000;14;10592391
11;1990;158783;126388;70205;8;6245340
11;1975;91286;123877;48038;9;4955404
5;1971;437685;80694;36766;15;5914504
5;1968;504666;203534;114682;27;6871361
14;1971;528478;169482;61878;12;9310199
14;1986;134392;91750;38710;8;653155
14;1992;210813;170133;64772;16;1676450
4;1956;2890900;179018;127454;2;241523165
11;1985;822987;400870;177545;33;7827031
4;1965;391142;458593;138877;33;4594857
5;1968;3638203;2599705;1137372;139;49418244
14;1981;262140;329251;150936;19;5301724
14;1987;758262;411262;353826;28;10965157
14;1971;138500;206681;89242;9;1497252
12;1963;403599;626240;328214;46;8822988
14;1991;246879;333218;204579;24;3828503
5;1992;4578510;12730923;4804900;407;52838940
14;1991;248475;380063;143581;29;3403245
14;1973;161984;53246;20330;1;5634273
5;2002;4560378;7580736;2958743;447;192438583
14;1988;419083;326447;143058;14;7515654
14;1978;555910;1814932;830833;38;23290955
4;1960;120731;164432;77239;14;2167339
4;1968;5048759;5759968;2145294;313;29956672
4;1987;673112;1326413;553752;101;14200229
5;1991;2779908;5325295;2360605;331;61226332
14;1963;16486697;12236248;6045448;756;98075900
5;1988;443173;238861;84814;13;899909
11;1948;33431;86018;35691;12;126488
14;1979;567305;528344;257151;51;2540190
14;1993;950196;2616174;1046208;195;15755986
14;1985;125358;154493;59111;17;1601503
11;1972;52101;108307;48305;13;792862
4;1972;61910;109057;43095;10;449620
2;1986;516337;719357;321480;53;7473284
14;1946;4081146;5379548;1999726;225;111868822
14;2000;600341;630202;470650;15;7630698
14;1977;122928;232333;122046;19;1684316
5;1971;11459743;6499624;3460933;603;236119217
14;1984;945229;2069100;1289801;114;29919368
5;1975;1029779;816908;331047;51;27818169
14;1976;504611;430598;137132;32;1725385
14;1959;384139;284557;147482;13;5707691
5;1988;540767;742513;286556;36;10832335
14;1954;8472;15750;3813;4;14066
14;1981;287346;285824;117086;16;1713785
5;1980;2542097;2504182;919199;90;79215901
14;1955;8696539;10937725;4400319;441;157812070
14;1973;91981;165607;64727;11;730121
14;1982;407601;1060082;364408;74;15099771
14;1995;33489;313879;117568;13;5810718
5;1983;2777811;2994336;1063939;171;132369913
14;1981;3597;27970;9703;1;23350
14;1991;469030;350105;134608;24;6769170
14;1986;666981;916886;423986;45;15074083
14;1986;84886;102547;41172;9;4987529
11;2000;57266;170494;59179;16;1626832
5;1974;917924;908948;362435;64;25230521
5;1983;876260;1566351;677932;98;19316633
4;1987;755085;576231;199098;36;16391043
5;1984;722860;461956;123730;46;26042339
11;1972;240394;347072;132488;32;2697229
11;1982;1167124;1369227;526276;124;64664061
14;1989;246391;566926;159004;47;6188006
5;1981;3962774;2386003;1058009;148;77091666
12;1974;317591;457448;174083;37;6199088
11;1982;296542;332492;129872;11;6635302
5;1995;241606;612006;169179;31;4821102
11;1977;843324;223932;93142;19;22298992
4;1995;1067975;386330;169958;26;22622399
14;1990;17200245;13731765;6041065;876;348645512
14;1995;1987763;1412937;570396;83;33539187
14;1992;1680073;2451825;1017271;87;18956948
11;1984;358267;333365;135394;32;5391808
5;1994;4024079;1595791;620480;19;42196732
4;1994;975950;447252;204302;34;20123058
4;1994;739560;571058;224984;40;13648010
14;1995;242386;269987;134519;27;5717845
11;2001;150302;272583;112395;12;5120997
14;1983;459122;116141;41392;8;4981225
14;2006;260076;576438;190031;17;3160491
11;1993;71696;138927;57851;17;13753307
14;1975;418275;571456;189317;44;5885561
11;1989;165436;358167;161624;19;4043818
14;1989;1540501;1438092;757491;79;22256000
11;1988;19519;113151;40974;12;6428069
5;1979;1418689;3105299;1260176;71;18630670
14;1991;488368;148629;62820;11;4625200
14;1991;53607;225325;72038;21;817330
5;1979;136232;146867;63588;11;2673941
14;1998;677392;1602086;574285;109;29253418
11;1994;312203;263170;117725;22;4923628
4;1987;1453295;2409186;1027587;144;17582500
4;2001;1834355;2007745;731694;124;68642978
14;1992;405559;216223;86179;28;2850466
14;1999;782229;671947;297454;38;14125424
12;1942;338471;554962;159910;37;11677935
14;1993;115875;287677;97043;21;3055481
14;1996;893482;982046;462262;82;7654798
4;1987;585270;359552;161466;26;9700106
14;1974;1180524;1324737;481422;86;23030645
11;1980;599829;174286;73993;16;12886094
14;1988;595039;658120;251463;30;9239944
4;1989;889340;556965;274270;58;23069800
7;1958;18882018;6304791;4275140;112;139350169
14;1976;599151;539070;172833;38;8190583
14;2016;1136623;991430;357045;53;27261679
14;1991;489555;1115652;444650;39;19484680
4;2001;39917;172910;49297;11;1357732
5;1958;28942690;9350242;4836759;395;323801479
14;1997;1732683;1545535;485160;76;25875560
14;2002;677775;872810;285086;67;29874061
4;1980;662901;738988;336000;39;10464957
14;1983;854577;878474;394725;63;18289892
5;1975;4440390;2951882;986471;121;89618048
11;1990;258169;408057;135590;29;9978850
9;1997;424844;183604;65610;15;4548747
14;1998;2893809;0;0;70;7233342
5;1997;1868445;1569542;560850;65;11967640
11;1994;465552;1176369;523838;104;21760915
5;2009;652351;415477;139849;29;13589407
11;1990;47283;69223;28766;5;2235025
4;2001;739267;250674;100010;14;9913582
14;1981;5628304;2618038;946466;147;16259084
11;1982;225226;206947;75695;20;11431055
5;1997;4270820;4400353;1928228;217;88524294
14;1989;1743540;1008227;374727;52;9720470
11;1983;765652;921171;381436;60;24148533
11;1989;210152;294789;108457;24;13675593
14;1992;449421;509761;182191;25;6125799
11;1993;215804;144881;58146;13;5370428
11;1994;1874227;93731;40222;27;15687635
14;2002;782158;373076;115794;68;4692904
14;1976;94044;97483;47419;6;603299
12;1964;1743208;1284339;473665;68;60970234
11;1984;438492;242795;87600;15;10403965
2;1993;892202;807906;304905;55;21856636
14;1980;1162446;1222589;436786;65;42876302
11;1996;1279433;1109046;449763;56;27229097
5;1974;1928116;0;0;31;10664049
4;1978;578587;1470377;644971;50;24594641
12;1963;123779;152550;66351;8;8960038
4;1998;2207238;2091054;726384;156;45107625
5;1971;3127089;1323311;585470;83;13284140
11;1987;185095;183703;66546;13;5707134
12;1961;2176287;1590706;859721;81;63776478
12;1993;1112557;1423880;587778;74;34942080
4;1996;455197;279158;93862;21;7447579
14;1992;7532537;5022102;1531120;169;61284928
14;1981;437469;802198;369263;37;14196017
5;1985;46697;115092;46030;2;265119
11;1993;163705;186906;67016;15;10179508
5;1986;1441787;4308529;1670379;161;18981709
14;1995;1100521;986716;480586;32;26810055
11;2001;1382976;726534;268252;56;24402430
14;1983;305250;220098;85884;15;6258369
11;1994;421083;106960;47809;11;5591318
5;1998;761531;802695;279658;49;11423308
5;1998;5492562;6131539;1955873;363;132444961
14;1985;813550;7369454;2454436;659;53189525
14;1999;3985986;4382304;1695807;270;38058029
14;1999;1961727;757342;280220;63;33843926
11;2001;435303;233215;111011;14;8144116
14;1987;245611;351957;159585;36;18148379
14;1996;270443;180229;72415;9;5017751
11;1999;165664;102451;44922;10;5312968
5;2000;2612702;3070068;1176252;217;67762746
14;2001;2305125;1345962;562691;67;30580715
11;1972;159466;210944;82316;16;2018281
14;1998;533496;112914;43638;19;4246042
14;2000;1013470;204106;88167;31;12691069
14;1979;304149;812636;359698;23;3051602
14;1997;41600;98633;39123;8;422908
14;1995;331108;121517;52666;5;7981190
14;1991;632491;951909;391478;41;5075910
14;1990;146726;171780;59609;11;1918596
14;1997;6547;0;0;1;177713
14;1998;152606;152630;66171;13;3702416
14;2000;498810;577750;189980;42;4378021
5;1997;856083;1026413;350114;53;16603421
14;1994;4047938;3749786;1143840;98;33600307
14;1996;279296;214565;100356;14;7244888
14;1992;486258;540340;228411;24;5990426
14;2001;172072;135650;54132;9;3239960
14;1987;1890805;4010939;1834592;317;30012008
11;1991;80416;138508;49982;12;420137
11;1996;207699;182234;59576;17;70215285
11;1999;95218;118278;42091;12;5776821
4;1987;215223;567897;187121;25;5872626
5;1981;217642;2103201;830028;118;13408036
11;1998;115249;65843;36808;6;5502456
14;1966;77819;225289;91941;8;553952
14;1993;414222;333485;133543;21;2907660
14;1988;1242558;2140124;806286;101;22862721
5;1991;7895668;8401802;2713263;572;177198160
14;1979;112134;229369;86847;14;6874335
4;1995;156844;122002;37511;6;1168475
14;1998;2523964;2839518;1306243;199;75031087
14;1974;484476;305870;112022;20;7538352
4;1987;858400;1262336;489658;46;15271779
11;2000;94430;46084;18567;6;1493771
5;2000;6137275;2621888;1245560;117;17648082
4;1994;358497;701500;237699;42;3594748
5;1996;1068584;273842;109478;12;29457710
11;1993;111426;163271;92512;17;1799625
5;1994;793981;982472;434207;79;17692503
14;1989;2935314;812080;387126;48;19690951
11;1995;882652;1066311;343125;82;18561708
14;2009;3119883;1849956;736063;183;54074329
2;1995;272642;300298;127804;12;5314821
14;2002;710894;930222;386756;46;8996485
